Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Number of Turbines,Predominant Turbine Manufacturer,Predominant Turbine Model Number,Design Wind Speed (mph),Wind Quality Class,Turbine Hub Height (Feet)
49880,Madison Windpower LLC,55769,Madison Windpower LLC,NY,Madison,MADW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,11.5,11.5,11.5,10,2000,7,Vestas,V66-1.65,22,1,220
56689,RENEW Energy Inc,55782,Noble Ridge LLC,MN,Nobles,WH01,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,12,2001,1,NEG-Micon,NM72C/1500,19,2,230
34688,CHI Energy Inc,55790,Fenner Wind,NY,Madison,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,30,30,30,10,2001,20,GE,1.5 SE,24,1,262
14629,Pecos Wind II LP,55795,Woodward Mountain II,TX,Pecos,01,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,78,78,78,7,2001,117,Vestas,Vestas V-47,22.4,1,164
14628,Pecos Wind I LP,55796,Woodward Mountain I,TX,Pecos,01,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,82,82,82,7,2001,125,Vestas,Vestas V-47,22.4,1,164
65240,"Sequitur Renewables, LLC",55803,Somerset Windpower LLC,PA,Somerset,EW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,9,9,9,12,2001,6,GE,1.5 S,14,2,213.3
66075,"Old Gold Energy Center, LLC",55804,"Old Gold Energy Center, LLC",IA,Worth,NM,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,80,80,80,10,2001,88,NEG-Micon,NM52/900,19,2,236
65240,"Sequitur Renewables, LLC",55805,Mill Run Windpower LLC,PA,Somerset,G1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,15,15,15,12,2001,10,GE,1.5 S,16,2,213.3
10046,Kas Brothers Windfarm LLC,55809,Kas Brothers Windfarm,MN,Pipestone,G1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,12,2001,2,Micon,M750-400/100,16,2,180
8294,Hawkeye Power Partners LLC,55816,Hawkeye Power Partners LLC,IA,Cerro Gordo,48M,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,42,42,42,4,1999,55,NEG-Micon,NM48/750,19,2,183
15399,Avangrid Renewables LLC,55871,Klondike Wind Power,OR,Sherman,Ph 1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,24.5,24,24,1,2002,16,Vestas,V150-4.2,16.8,1,344.5
19171,Trent Wind Farm LLC,55968,Trent Wind Farm,TX,Nolan,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,152,152,152,7,2001,100,GE,1.5 S,18,2,213.3
65240,"Sequitur Renewables, LLC",55986,Mountaineer Wind Energy Center,WV,Tucker,WT1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,66,66,66,12,2002,44,NEG-Micon,NM72C/1500,14,2,229.7
6607,FPL Energy Vansycle LLC,55989,FPL Energy Vansycle LLC (OR),OR,Umatilla,V-47,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,122.8,122.8,122.8,12,2001,186,Vestas,V47-660,22.4,1,164
49796,Desert Sky Wind Farm LP,55992,Desert Sky,TX,Pecos,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,167.7,167.7,167.7,1,2002,107,GE,1.5 S,16.5,2,212.2
1307,Basin Electric Power Coop,55995,Minot Wind Project,ND,Ward,MWP2,OP,Onshore Wind Turbine,WT,Electric Utility,1,4.5,4.5,4.5,12,2009,3,GE,1.5 SLE,17.9,2,262.5
65240,"Sequitur Renewables, LLC",56001,Waymart Wind,PA,Wayne,GE15,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,64.5,64.5,64.5,10,2003,43,GE,1.5 S,15,2,213.3
60580,"Community Renewables, LLC",56002,Minwind,MN,Rock,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,3.8,3.8,3.8,10,2002,4,NEG-Micon,NM54/950,15.6,2,210
6850,"FPL Energy Hancock County Wind, LLC",56010,Hancock County Wind Energy Center,IA,Hancock,V-47,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,98,98,98,12,2002,148,Vestas,V47-660,22.4,1,213.3
17058,Shell Wind Energy Inc.,56011,Cabazon Wind Partners,CA,Riverside,V-47,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,41,41,41,10,2002,62,Vestas,V47-660,23.4,1,213.2
17058,Shell Wind Energy Inc.,56012,Whitewater Hill Wind Partners,CA,Riverside,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,61.5,61.5,61.5,10,2002,41,GE,1.5 S,20.2,2,213.2
65240,"Sequitur Renewables, LLC",56052,"Meyersdale Windpower, LLC",PA,Somerset,GE15,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,30,30,30,12,2003,20,NEG-Micon,NM72C/1500,16,2,262
6985,Justin McNeilus,56054,G McNeilus Wind Farm Dodge Center,MN,Dodge,GM1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,32,32,32,9,2002,34,NEG-Micon,NM54/950,14,2,236
6985,Justin McNeilus,56054,G McNeilus Wind Farm Dodge Center,MN,Dodge,GM2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,8,8,8,5,2003,5,NEG-Micon,NM72C/1500,14,2,230
6985,Justin McNeilus,56054,G McNeilus Wind Farm Dodge Center,MN,Dodge,GM3,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,3,3,3,5,2004,2,NEG-Micon,NM82/1650,14,2,230
8565,"FPLE High Winds, LLC",56075,High Winds LLC,CA,Solano,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,145.8,145.8,145.8,7,2003,81,Vestas,V80-1.8,22.4,1,213.3
8565,"FPLE High Winds, LLC",56075,High Winds LLC,CA,Solano,2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,16.2,16.2,16.2,12,2003,9,Vestas,V80-1.8,22.4,1,213.3
1881,Blue Canyon Windpower LLC,56081,Blue Canyon Windpower,OK,Comanche,EW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,74.3,74.3,74.3,12,2003,45,Vestas,V82-1.65,19,2,262
34721,FPL Energy South Dakota Wind LLC,56092,South Dakota Wind Energy Cente,SD,Hyde,GE15,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,40.5,40.5,40.5,10,2003,27,GE,1.5 S,19,2,213.3
58528,NextEra Energy Operating Services LLC,56093,TransAlta Wyoming Wind,WY,Uinta,GE15,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,144,142.2,142.2,12,2003,78,Vestas,V80-1.8,20,2,240
34719,FPL Energy Oklahoma Wind LLC,56094,Oklahoma Wind Energy Center,OK,Woodward,GE15,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,51,51,51,10,2003,34,GE,1.5 S,19,2,213.3
34719,FPL Energy Oklahoma Wind LLC,56094,Oklahoma Wind Energy Center,OK,Woodward,GSOO,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,51,51,51,10,2003,34,GE,1.5 S,19,2,213.3
34717,FPL Energy New Mexico Wind LLC,56097,New Mexico Wind Energy Center,NM,Quay,GE15,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,204,204,204,9,2003,136,GE,1.5 S,19,2,213.3
34723,FPL Energy North Dakota Wind LLC,56099,FPL Energy North Dakota Wind I/II,ND,LaMoure,GE15,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,61.5,61.5,61.5,10,2003,41,GE,1.5 S,19,2,213.3
61369,"Kimball Wind, LLC",56106,Kimball Wind,NE,Kimball,KIM01,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,30,30,30,6,2018,12,GE,2.5-116,18.5,2,295.3
17058,Shell Wind Energy Inc.,56111,Brazos Wind Farm,TX,Scurry,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,182.4,182.4,182.4,12,2003,38,Nordex,N155/4800,17.4,2,354
15399,Avangrid Renewables LLC,56112,Mountain View III,CA,Riverside,V47,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,22.4,22.4,22.4,12,2003,34,Vestas,V47-660,18.7,2,200
50123,"Leeward Asset Management, LLC",56160,"Mendota Hills, LLC",IL,Lee,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,76.2,76.2,76.2,11,2003,29,Gamesa,G126-2.5,18,2,275
13337,Nebraska Public Power District,56162,Ainsworth Wind,NE,Brown,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,59.4,59.4,59.4,10,2005,36,Vestas,V82-1.65,14.5,2,229.7
15399,Avangrid Renewables LLC,56172,Flying Cloud Power Partners LLC,IA,Dickinson,FC,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,43.5,43.5,43.5,12,2003,29,GE,1.5 SLE,18.4,2,262
15399,Avangrid Renewables LLC,56173,Colorado Green Holdings LLC,CO,Prowers,CG,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,162,162,162,12,2003,51,Vestas,V150-4.2,15.9,2,344
15399,Avangrid Renewables LLC,56174,Moraine Wind LLC,MN,Pipestone,MOR,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,51,51,51,12,2003,34,GE,1.5 SLE,19.4,2,213
49844,Eurus Combine Hills I LLC,56195,Combine Hills I,OR,Umatilla,001,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,43,43,43,12,2003,41,Mitsubishi,MWT-1000A,14.5,2,180
61141,TG Windfarm LLC,56199,TG Windfarm LLC,MN,Pipestone,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2,2,2,11,2003,2,Suzlon,S64-950,17,3,213
61140,CG Windfarm LLC,56200,CG Windfarm LLC,MN,Pipestone,I,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2,2,2,12,2003,2,Suzlon,S64-950,17,3,213
61139,Bisson Windfarm LLC,56201,Bisson Windfarm LLC,MN,Pipestone,I,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2,2,2,10,2003,2,Suzlon,S64-950,17,3,213
49867,Tofteland Windfarm LLC,56202,Tofteland Windfarm LLC,MN,Pipestone,I,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2,2,2,10,2003,2,Suzlon,S64-950,19,2,213
61142,Westridge Windfarm LLC,56203,Westridge Windfarm LLC,MN,Pipestone,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2,2,2,11,2003,2,Suzlon,S64-950,17,3,213
49869,Fey Windfarm LLC,56204,Fey Windfarm LLC,MN,Pipestone,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2,2,2,9,2003,2,Suzlon,S64-950,19,2,213
49870,Windcurrent Farms LLC,56205,Windcurrent Farms LLC,MN,Pipestone,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2,2,2,9,2003,2,Suzlon,S64-950,19,2,213
61120,"K-brink Windfarm, LLC",56206,K-Brink Windfarm LLC,MN,Pipestone,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2,2,2,2,2003,2,Suzlon,S64-950,17,3,213
56800,Brewster,56207,DL Windy Acres LLC,MN,Jackson,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2,2,2,12,2003,2,Suzlon,S64-1250,17.8,2,213.3
56800,Brewster,56208,S&P Windfarm LLC,MN,Jackson,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2,2,2,12,2003,2,Suzlon,S64-1250,17.8,2,213.3
49874,Boeve Windfarm LLC,56209,Boeve Windfarm LLC,MN,Pipestone,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2,2,2,8,2003,2,Suzlon,S64-950,17,3,213
56800,Brewster,56210,B&K Energy Systems LLC,MN,Jackson,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2,2,2,12,2003,2,Suzlon,S64-1250,17.8,2,213.3
50123,"Leeward Asset Management, LLC",56211,Sweetwater Wind 1 LLC,TX,Nolan,SW1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,37.5,37.5,37.5,12,2003,25,GE,1.5 S,19,2,262
50123,"Leeward Asset Management, LLC",56212,Sweetwater Wind 2 LLC,TX,Nolan,SW2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,98.8,98.8,98.8,2,2005,61,GE,1.5 SLE,19,2,262
57202,E&E Enterprises LLC,56215,Allendorf,IA,Osceola,A1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.2,1.2,1.2,10,1998,4,Micon,M1500-600/150,18,1,240
57202,E&E Enterprises LLC,56215,Allendorf,IA,Osceola,ET,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2,1.8,2,8,2020,1,Gamesa,AE59,18,1,255.9
57202,E&E Enterprises LLC,56215,Allendorf,IA,Osceola,ST,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,0.6,0.6,0.6,10,1998,1,Micon,M1500-600/150,18,1,98.4
57202,E&E Enterprises LLC,56215,Allendorf,IA,Osceola,WT,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2,2,2,5,2003,1,Gamesa,G80-2.0,18,1,255.9
49903,Aeolus Wind LLC,56225,Aeolus Wind Facility,TX,Hansford,V90,OS,Onshore Wind Turbine,WT,IPP Non-CHP,2,3,3,3,12,2003,1,Vestas,V90-3.0,20,1,262.5
40577,"American Mun Power-Ohio, Inc",56226,Bowling Green Wind,OH,Wood,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,1.8,1.8,1.8,12,2004,1,Vestas,V80-1.8,14.9,1,255.9
40577,"American Mun Power-Ohio, Inc",56226,Bowling Green Wind,OH,Wood,2,OP,Onshore Wind Turbine,WT,Electric Utility,1,1.8,1.8,1.8,11,2003,1,Vestas,V80-1.8,15,1,255.9
40577,"American Mun Power-Ohio, Inc",56226,Bowling Green Wind,OH,Wood,3,OP,Onshore Wind Turbine,WT,Electric Utility,1,1.8,1.8,1.8,11,2003,1,Vestas,V80-1.8,14.9,1,255.9
40577,"American Mun Power-Ohio, Inc",56226,Bowling Green Wind,OH,Wood,4,OP,Onshore Wind Turbine,WT,Electric Utility,1,1.8,1.8,1.8,11,2004,1,Vestas,V80-1.8,15.4,1,255.9
61012,AES Distributed Energy,56240,Buffalo Gap Wind Farm,TX,Taylor,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,120.6,120.6,120.6,4,2006,67,Vestas,V80-1.8,17,2,196.8
12341,MidAmerican Energy Co,56251,Intrepid,IA,Buena Vista,INWF,OP,Onshore Wind Turbine,WT,Electric Utility,1,160.5,160.5,160.5,12,2004,107,GE,1.5-82.5,16.8,3,213
12341,MidAmerican Energy Co,56251,Intrepid,IA,Buena Vista,INWF2,OP,Onshore Wind Turbine,WT,Electric Utility,1,15,15,15,12,2005,15,Mitsubishi,MWT-1000A,16.8,3,197
12341,MidAmerican Energy Co,56252,Century,IA,Hamilton,CWF,OP,Onshore Wind Turbine,WT,Electric Utility,1,150,150,150,9,2005,100,GE,1.5-82.5,16.8,3,213
12341,MidAmerican Energy Co,56252,Century,IA,Hamilton,CWF2,OP,Onshore Wind Turbine,WT,Electric Utility,1,35,35,35,12,2007,35,Mitsubishi,MWT-1000A,16.8,3,197
12341,MidAmerican Energy Co,56252,Century,IA,Hamilton,CWF3,OP,Onshore Wind Turbine,WT,Electric Utility,1,16.2,16.2,16.2,12,2007,10,GE,1.6-87,16.8,3,263
15500,Puget Sound Energy Inc,56255,Hopkins Ridge Wind,WA,Columbia,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,149.4,149.4,149.4,11,2005,83,Vestas,V80-1.8,16.5,2,219.8
15500,Puget Sound Energy Inc,56255,Hopkins Ridge Wind,WA,Columbia,2,OP,Onshore Wind Turbine,WT,Electric Utility,1,7.2,7.2,7.2,8,2008,4,Vestas,V80-1.8,16.5,2,219.8
50012,"FPL Energy Callahan Wind, LLC",56270,Callahan Divide Wind Energy Center,TX,Taylor,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,114,114,114,3,2005,76,GE,1.5 SLE,19,2,262.5
65240,"Sequitur Renewables, LLC",56271,Diablo Winds LLC,CA,Alameda,VEST,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,18,18,18,12,2004,31,Vestas,V47-660,17,1,164
50014,"FPL Energy Weatherford, LLC",56273,Weatherford Wind Energy Center,OK,Custer,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,106.5,106.5,106.5,4,2005,71,GE,1.5 SLE,19,2,262.5
50014,"FPL Energy Weatherford, LLC",56273,Weatherford Wind Energy Center,OK,Custer,2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,40.5,40.5,40.5,12,2005,27,GE,1.5 SLE,19,2,262.5
56899,Wind Stream Operations LLC,56275,Helzel & Schwarzhoff 86,CA,Kern,WGNS,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.4,2.4,2.4,12,1986,27,Vestas,V17-90,12,1,80
56899,Wind Stream Operations LLC,56276,ZCO,CA,Kern,WGNS,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,12,1985,10,Vestas,V15,16.5,1,80
54684,"Flat Rock Windpower, LLC",56290,Maple Ridge Wind Farm,NY,Lewis,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,137,137,137,12,2005,83,Vestas,V82-1.65,19,2,262
54684,"Flat Rock Windpower, LLC",56290,Maple Ridge Wind Farm,NY,Lewis,1A,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,61.1,61.1,61.1,1,2006,37,Vestas,V82-1.65,19,2,262
54684,"Flat Rock Windpower, LLC",56290,Maple Ridge Wind Farm,NY,Lewis,2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,33,33,33,6,2006,20,Vestas,V82-1.65,19,2,262
54684,"Flat Rock Windpower, LLC",56290,Maple Ridge Wind Farm,NY,Lewis,3,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,90.1,91,91,12,2006,55,Vestas,V82-1.65,19,2,262
50063,FPL Energy Horse Hollow LLC,56291,Horse Hollow Wind Energy Center,TX,Taylor,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,213,213,213,12,2005,142,GE,1.5 SLE,22,2,279
50063,FPL Energy Horse Hollow LLC,56291,Horse Hollow Wind Energy Center,TX,Taylor,2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,223.5,223.5,223.5,6,2006,150,Siemens,SWT-2.3-93,22,2,262.4
50063,FPL Energy Horse Hollow LLC,56291,Horse Hollow Wind Energy Center,TX,Taylor,3,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,299,299,299,6,2006,130,GE,1.5 SLE,22,2,279
50123,"Leeward Asset Management, LLC",56293,Caprock Wind Farm,NM,Quay,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,60,60,60,12,2004,60,Mitsubishi,MWT-1000,18.5,1,226
50123,"Leeward Asset Management, LLC",56293,Caprock Wind Farm,NM,Quay,2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,20,20,20,5,2005,20,Mitsubishi,MWT-1000,14,1,226
50123,"Leeward Asset Management, LLC",56295,Kumeyaay Wind,CA,San Diego,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,50,50,50,12,2005,25,Gamesa,G87-2.0,19,2,223
15399,Avangrid Renewables LLC,56296,Trimont Area Wind Farm,MN,Martin,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,100.5,100.5,100.5,11,2005,67,GE,1.5 SLE,17.8,3,262
50123,"Leeward Asset Management, LLC",56297,Crescent Ridge,IL,Bureau,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,53,53,53,12,2005,28,NEG-Micon,NM82/1650,21,2,256
50123,"Leeward Asset Management, LLC",56299,Wind Park Bear Creek,PA,Luzerne,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,24,24,24,3,2006,12,Gamesa,G87-2.0,19,2,256
50123,"Leeward Asset Management, LLC",56300,Jersey-Atlantic Wind Farm,NJ,Atlantic,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,7.5,7.5,7.5,3,2006,5,GE,1.5 SLE,19,2,262
49893,Invenergy Services LLC,56301,Wolverine Creek,ID,Bonneville,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,64.5,64.5,64.5,2,2006,43,GE,1.5 SLE,15.8,2,263
2770,Terra-Gen Operating Co-Wind,56302,Oasis Wind,CA,Kern,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,60.3,60.3,60.3,12,2004,17,Vestas,V136-3.6,22,1,269
15399,Avangrid Renewables LLC,56303,Elk River Wind,KS,Butler,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150,150,150,12,2005,100,GE,1.5 SLE,19.2,2,262
59883,NRG Energy Gas & Wind Holdings Inc,56304,San Juan Mesa Wind Project LLC,NM,Roosevelt,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,120,120,120,12,2005,120,Mitsubishi,MWT-1000A,19,2,226
56769,Consolidated Edison Development Inc.,56307,Adams Wind Farm,MN,Mower,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,13.5,13.5,13.5,9,2003,9,NEG-Micon,NM72C/1500,19,2,229.7
56769,Consolidated Edison Development Inc.,56307,Adams Wind Farm,MN,Mower,2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,9.8,9.8,9.8,7,2004,6,NEG-Micon,NM82/1650,19,2,229.7
60025,Greenbacker Renewable Energy Corporation,56308,Fossil Gulch,ID,Gooding,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10.5,10.5,10.5,2,2005,7,GE,1.5 SLE,22,3,262.4
50123,"Leeward Asset Management, LLC",56311,Sweetwater Wind 3 LLC,TX,Nolan,SW3,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,135,144,144,12,2005,90,GE,1.5 SLE,19,2,262
49893,Invenergy Services LLC,56320,Spring Canyon,CO,Logan,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,60,60,60,2,2006,40,GE,1.5 SLE,19.5,2,263
15500,Puget Sound Energy Inc,56322,Wild Horse,WA,Kittitas,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,228.6,228.6,228.6,12,2006,127,Vestas,V80-1.8,18,2,219.8
15500,Puget Sound Energy Inc,56322,Wild Horse,WA,Kittitas,WH2,OP,Onshore Wind Turbine,WT,Electric Utility,1,44,44,44,11,2009,22,Vestas,V80-2.0,15.4,2,219.8
54707,Blue Canyon Windpower II LLC,56335,Blue Canyon Windpower II,OK,Comanche,EW2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,151.4,151.4,151.4,12,2005,84,Vestas,V80-1.8,16.1,2,262
50123,"Leeward Asset Management, LLC",56336,Aragonne Wind LLC,NM,Guadalupe,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,90,90,90,12,2006,33,GE,2.5-100,17.3,1,226
50123,"Leeward Asset Management, LLC",56336,Aragonne Wind LLC,NM,Guadalupe,AREXP,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,145,145,145,2,2022,53,GE,2.85-100,17.3,1,226
50123,"Leeward Asset Management, LLC",56337,Sweetwater Wind 4 LLC,TX,Nolan,SW4,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,241,241,241,5,2007,181,Mitsubishi,MWT-1000,16.5,1,230
54709,High Trail Wind Farm LLC,56338,High Trail Wind Farm LLC,IL,McLean,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,210.9,210.9,210.9,3,2007,120,Vestas,V82-1.65,19,2,262
20856,Wisconsin Power & Light Co,56347,Cedar Ridge,WI,Fond Du Lac,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,67.7,67.7,67.7,12,2008,41,Vestas,V82-1.65,15,2,262
10000,Evergy Metro,56351,Spearville,KS,Ford,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,100.5,100.5,100.5,9,2006,67,GE,1.5 SLE,19,2,265
10000,Evergy Metro,56351,Spearville,KS,Ford,2,OP,Onshore Wind Turbine,WT,Electric Utility,1,48,48,48,12,2010,32,GE,1.5 SLE,19,2,265
9417,Interstate Power and Light Co,56355,Whispering Willow Wind Farm - East,IA,Franklin,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,199.7,199.7,199.7,12,2009,121,Vestas,V82-1.65,17,2,262
54717,FPL Energy Burleigh County Wind LLC,56357,FPL Energy Burleigh County Wind,ND,Burleigh,GE,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,18,18,18,2,2006,12,GE,1.5 SLE,19,2,262.5
54717,FPL Energy Burleigh County Wind LLC,56357,FPL Energy Burleigh County Wind,ND,Burleigh,GE15,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,31.5,31.5,31.5,12,2005,21,GE,1.5 SLE,19,2,262.5
15399,Avangrid Renewables LLC,56359,Klondike Windpower II,OR,Sherman,PH2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,75,81,81,7,2005,50,GE,1.5 SLE,14.5,4,262
14354,PacifiCorp,56360,Leaning Juniper,OR,Gilliam,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,110.4,100.5,100.5,10,2006,67,GE,1.6 SLE,19,2,262
15399,Avangrid Renewables LLC,56361,Big Horn Wind Project,WA,Klickitat,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,199,199,199,10,2006,133,GE,1.5 SLE,12.5,4,262
15399,Avangrid Renewables LLC,56362,Shiloh I Wind Project,CA,Solano,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150,150,150,5,2006,100,GE,1.62-100,13.5,4,262
15399,Avangrid Renewables LLC,56369,Casselman Wind Power Project,PA,Somerset,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,34.5,34.5,34.5,12,2007,23,GE,1.5 SLE,15.5,3,262
50123,"Leeward Asset Management, LLC",56371,Cedar Creek Wind,CO,Weld,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,221,221,221,11,2007,221,Mitsubishi,MWT-1000,16.6,1,230
50123,"Leeward Asset Management, LLC",56371,Cedar Creek Wind,CO,Weld,2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,79.5,79.5,79.5,11,2007,53,GE,1.5 SLE,16.6,1,262
50123,"Leeward Asset Management, LLC",56372,Sweetwater Wind 5,TX,Nolan,SW5,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,80.5,80.5,80.5,12,2007,35,Siemens,SWT-2.3-82 VS,16.5,1,262.4
9209,Illinois Rural Electric Coop,56376,Pike County Wind Power,IL,Pike,WTG1,OP,Onshore Wind Turbine,WT,Electric Utility,1,1.7,1.7,1.7,5,2005,1,Vestas,V82-1.65,13.7,2,235
49893,Invenergy Services LLC,56377,Judith Gap Wind Energy Center,MT,Wheatland,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,135,135,135,12,2005,90,GE,1.5 SLE,19,2,263
794,Apollo Energy Corp,56378,Pakini Nui Wind Farm,HI,Hawaii,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,21,21,21,4,2007,14,GE,1.5 SE,21,1,210
12341,MidAmerican Energy Co,56379,Victory Wind Farm,IA,Carroll,VWF,OP,Onshore Wind Turbine,WT,Electric Utility,1,105,99,99,12,2006,66,GE,1.6-87,16.8,3,263
14063,Oklahoma Gas & Electric Co,56380,Centennial Wind Farm,OK,Harper,WT1,OP,Onshore Wind Turbine,WT,Electric Utility,1,120,120,120,12,2006,80,GE,1.5 SLE,25,2,264
